,year_num,week_num,raw_data,winner_name,winner_score,loser_name,loser_score
2338,2011,4,"TEN 31, CLE 13",TEN,31,CLE,13
2339,2011,4,"DET 34, DAL 30",DET,34,DAL,30
2340,2011,4,"KC 22, MIN 17",KC,22,MIN,17
2341,2011,4,"WSH 17, STL 10",WSH,17,STL,10
2342,2011,4,"SF 24, PHI 23",SF,24,PHI,23
2343,2011,4,"NO 23, JAX 10",NO,23,JAX,10
2344,2011,4,"HOU 17, PIT 10",HOU,17,PIT,10
2345,2011,4,"NYG 31, ARI 27",NYG,31,ARI,27
2346,2011,4,"ATL 30, SEA 28",ATL,30,SEA,28
2347,2011,4,"GB 49, DEN 23",GB,49,DEN,23
2348,2011,4,"NE 31, OAK 19",NE,31,OAK,19
2349,2011,4,"SD 26, MIA 16",SD,26,MIA,16
2350,2011,4,"BAL 34, NYJ 17",BAL,34,NYJ,17
2351,2011,4,"TB 24, IND 17",TB,24,IND,17
2352,2011,5,"BUF 31, PHI 24",BUF,31,PHI,24
2353,2011,5,"KC 28, IND 24",KC,28,IND,24
2354,2011,5,"MIN 34, ARI 10",MIN,34,ARI,10
2355,2011,5,"SEA 36, NYG 25",SEA,36,NYG,25
2356,2011,5,"PIT 38, TEN 17",PIT,38,TEN,17
2357,2011,5,"NO 30, CAR 27",NO,30,CAR,27
2358,2011,5,"CIN 30, JAX 20",CIN,30,JAX,20
2359,2011,5,"OAK 25, HOU 20",OAK,25,HOU,20
2360,2011,5,"SF 48, TB 3",SF,48,TB,3
2361,2011,5,"SD 29, DEN 24",SD,29,DEN,24
2362,2011,5,"NE 30, NYJ 21",NE,30,NYJ,21
2363,2011,5,"GB 25, ATL 14",GB,25,ATL,14
2364,2011,5,"DET 24, CHI 13",DET,24,CHI,13
2365,2011,6,"ATL 31, CAR 17",ATL,31,CAR,17
2366,2011,6,"CIN 27, IND 17",CIN,27,IND,17
2367,2011,6,"SF 25, DET 19",SF,25,DET,19
2368,2011,6,"GB 24, STL 3",GB,24,STL,3
2369,2011,6,"NYG 27, BUF 24",NYG,27,BUF,24
2370,2011,6,"PIT 17, JAX 13",PIT,17,JAX,13
2371,2011,6,"PHI 20, WSH 13",PHI,20,WSH,13
2372,2011,6,"OAK 24, CLE 17",OAK,24,CLE,17
2373,2011,6,"BAL 29, HOU 14",BAL,29,HOU,14
2374,2011,6,"NE 20, DAL 16",NE,20,DAL,16
2375,2011,6,"TB 26, NO 20",TB,26,NO,20
2376,2011,6,"CHI 39, MIN 10",CHI,39,MIN,10
2377,2011,6,"NYJ 24, MIA 6",NYJ,24,MIA,6
2378,2011,7,"CLE 6, SEA 3",CLE,6,SEA,3
2379,2011,7,"ATL 23, DET 16",ATL,23,DET,16
2380,2011,7,"HOU 41, TEN 7",HOU,41,TEN,7
2381,2011,7,"DEN 18, MIA 15",DEN,18,MIA,15
2382,2011,7,"NYJ 27, SD 21",NYJ,27,SD,21
2383,2011,7,"CHI 24, TB 18",CHI,24,TB,18
2384,2011,7,"CAR 33, WSH 20",CAR,33,WSH,20
2385,2011,7,"KC 28, OAK 0",KC,28,OAK,0
2386,2011,7,"PIT 32, ARI 20",PIT,32,ARI,20
2387,2011,7,"DAL 34, STL 7",DAL,34,STL,7
2388,2011,7,"GB 33, MIN 27",GB,33,MIN,27
2389,2011,7,"NO 62, IND 7",NO,62,IND,7
2390,2011,7,"JAX 12, BAL 7",JAX,12,BAL,7
2391,2011,8,"TEN 27, IND 10",TEN,27,IND,10
2392,2011,8,"STL 31, NO 21",STL,31,NO,21
2393,2011,8,"NYG 20, MIA 17",NYG,20,MIA,17
2394,2011,8,"MIN 24, CAR 21",MIN,24,CAR,21
2395,2011,8,"BAL 30, ARI 27",BAL,30,ARI,27
2396,2011,8,"HOU 24, JAX 14",HOU,24,JAX,14
2397,2011,8,"BUF 23, WSH 0",BUF,23,WSH,0
2398,2011,8,"DET 45, DEN 10",DET,45,DEN,10
2399,2011,8,"PIT 25, NE 17",PIT,25,NE,17
2400,2011,8,"SF 20, CLE 10",SF,20,CLE,10
2401,2011,8,"CIN 34, SEA 12",CIN,34,SEA,12
2402,2011,8,"PHI 34, DAL 7",PHI,34,DAL,7
2403,2011,8,"KC 23, SD 20",KC,23,SD,20
2404,2011,9,"NYJ 27, BUF 11",NYJ,27,BUF,11
2405,2011,9,"DAL 23, SEA 13",DAL,23,SEA,13
2406,2011,9,"ATL 31, IND 7",ATL,31,IND,7
2407,2011,9,"MIA 31, KC 3",MIA,31,KC,3
2408,2011,9,"NO 27, TB 16",NO,27,TB,16
2409,2011,9,"SF 19, WSH 11",SF,19,WSH,11
2410,2011,9,"HOU 30, CLE 12",HOU,30,CLE,12
2411,2011,9,"CIN 24, TEN 17",CIN,24,TEN,17
2412,2011,9,"DEN 38, OAK 24",DEN,38,OAK,24
2413,2011,9,"NYG 24, NE 20",NYG,24,NE,20
2414,2011,9,"ARI 19, STL 13",ARI,19,STL,13
2415,2011,9,"GB 45, SD 38",GB,45,SD,38
2416,2011,9,"BAL 23, PIT 20",BAL,23,PIT,20
2417,2011,9,"CHI 30, PHI 24",CHI,30,PHI,24
2418,2011,10,"OAK 24, SD 17",OAK,24,SD,17
2419,2011,10,"NO 26, ATL 23",NO,26,ATL,23
2420,2011,10,"PIT 24, CIN 17",PIT,24,CIN,17
2421,2011,10,"STL 13, CLE 12",STL,13,CLE,12
2422,2011,10,"DAL 44, BUF 7",DAL,44,BUF,7
2423,2011,10,"JAX 17, IND 3",JAX,17,IND,3
2424,2011,10,"DEN 17, KC 10",DEN,17,KC,10
2425,2011,10,"MIA 20, WSH 9",MIA,20,WSH,9
2426,2011,10,"ARI 21, PHI 17",ARI,21,PHI,17
2427,2011,10,"HOU 37, TB 9",HOU,37,TB,9
2428,2011,10,"TEN 30, CAR 3",TEN,30,CAR,3
2429,2011,10,"SEA 22, BAL 17",SEA,22,BAL,17
2430,2011,10,"CHI 37, DET 13",CHI,37,DET,13
2431,2011,10,"SF 27, NYG 20",SF,27,NYG,20
2432,2011,10,"NE 37, NYJ 16",NE,37,NYJ,16
2433,2011,10,"GB 45, MIN 7",GB,45,MIN,7
2434,2011,11,"DEN 17, NYJ 13",DEN,17,NYJ,13
2435,2011,11,"CLE 14, JAX 10",CLE,14,JAX,10
2436,2011,11,"DET 49, CAR 35",DET,49,CAR,35
2437,2011,11,"GB 35, TB 26",GB,35,TB,26
2438,2011,11,"MIA 35, BUF 8",MIA,35,BUF,8
2439,2011,11,"OAK 27, MIN 21",OAK,27,MIN,21
2440,2011,11,"DAL 27, WSH 24",DAL,27,WSH,24
2441,2011,11,"BAL 31, CIN 24",BAL,31,CIN,24
2442,2011,11,"SEA 24, STL 7",SEA,24,STL,7
2443,2011,11,"SF 23, ARI 7",SF,23,ARI,7
2444,2011,11,"ATL 23, TEN 17",ATL,23,TEN,17
2445,2011,11,"CHI 31, SD 20",CHI,31,SD,20
2446,2011,11,"PHI 17, NYG 10",PHI,17,NYG,10
2447,2011,11,"NE 34, KC 3",NE,34,KC,3
2448,2011,12,"GB 27, DET 15",GB,27,DET,15
2449,2011,12,"DAL 20, MIA 19",DAL,20,MIA,19
2450,2011,12,"BAL 16, SF 6",BAL,16,SF,6
2451,2011,12,"ATL 24, MIN 14",ATL,24,MIN,14
2452,2011,12,"CIN 23, CLE 20",CIN,23,CLE,20
2453,2011,12,"TEN 23, TB 17",TEN,23,TB,17
2454,2011,12,"CAR 27, IND 19",CAR,27,IND,19
2455,2011,12,"ARI 23, STL 20",ARI,23,STL,20
2456,2011,12,"NYJ 28, BUF 24",NYJ,28,BUF,24
2457,2011,12,"HOU 20, JAX 13",HOU,20,JAX,13
2458,2011,12,"OAK 25, CHI 20",OAK,25,CHI,20
2459,2011,12,"WSH 23, SEA 17",WSH,23,SEA,17
2460,2011,12,"NE 38, PHI 20",NE,38,PHI,20
2461,2011,12,"DEN 16, SD 13",DEN,16,SD,13
2462,2011,12,"PIT 13, KC 9",PIT,13,KC,9
2463,2011,12,"NO 49, NYG 24",NO,49,NYG,24
2464,2011,13,"SEA 31, PHI 14",SEA,31,PHI,14
2465,2011,13,"TEN 23, BUF 17",TEN,23,BUF,17
2466,2011,13,"KC 10, CHI 3",KC,10,CHI,3
2467,2011,13,"MIA 34, OAK 14",MIA,34,OAK,14
2468,2011,13,"DEN 35, MIN 32",DEN,35,MIN,32
2469,2011,13,"NE 31, IND 24",NE,31,IND,24
2470,2011,13,"PIT 35, CIN 7",PIT,35,CIN,7
2471,2011,13,"CAR 38, TB 19",CAR,38,TB,19
2472,2011,13,"NYJ 34, WSH 19",NYJ,34,WSH,19
2473,2011,13,"HOU 17, ATL 10",HOU,17,ATL,10
2474,2011,13,"BAL 24, CLE 10",BAL,24,CLE,10
2475,2011,13,"GB 38, NYG 35",GB,38,NYG,35
2476,2011,13,"ARI 19, DAL 13",ARI,19,DAL,13
2477,2011,13,"SF 26, STL 0",SF,26,STL,0
2478,2011,13,"NO 31, DET 17",NO,31,DET,17
2479,2011,13,"SD 38, JAX 14",SD,38,JAX,14
2480,2011,14,"PIT 14, CLE 3",PIT,14,CLE,3
2481,2011,14,"HOU 20, CIN 19",HOU,20,CIN,19
2482,2011,14,"DET 34, MIN 28",DET,34,MIN,28
2483,2011,14,"NO 22, TEN 17",NO,22,TEN,17
2484,2011,14,"PHI 26, MIA 10",PHI,26,MIA,10
2485,2011,14,"NYJ 37, KC 10",NYJ,37,KC,10
2486,2011,14,"NE 34, WSH 27",NE,34,WSH,27
2487,2011,14,"ATL 31, CAR 23",ATL,31,CAR,23
2488,2011,14,"JAX 41, TB 14",JAX,41,TB,14
2489,2011,14,"BAL 24, IND 10",BAL,24,IND,10
2490,2011,14,"DEN 13, CHI 10",DEN,13,CHI,10
2491,2011,14,"ARI 21, SF 19",ARI,21,SF,19
2492,2011,14,"GB 46, OAK 16",GB,46,OAK,16
2493,2011,14,"SD 37, BUF 10",SD,37,BUF,10
2494,2011,14,"NYG 37, DAL 34",NYG,37,DAL,34
2495,2011,14,"SEA 30, STL 13",SEA,30,STL,13
2496,2011,15,"ATL 41, JAX 14",ATL,41,JAX,14
2497,2011,15,"DAL 31, TB 15",DAL,31,TB,15
2498,2011,15,"MIA 30, BUF 23",MIA,30,BUF,23
2499,2011,15,"SEA 38, CHI 14",SEA,38,CHI,14
2500,2011,15,"IND 27, TEN 13",IND,27,TEN,13
2501,2011,15,"KC 19, GB 14",KC,19,GB,14
2502,2011,15,"CIN 20, STL 13",CIN,20,STL,13
2503,2011,15,"NO 42, MIN 20",NO,42,MIN,20
2504,2011,15,"WSH 23, NYG 10",WSH,23,NYG,10
2505,2011,15,"CAR 28, HOU 13",CAR,28,HOU,13
2506,2011,15,"DET 28, OAK 27",DET,28,OAK,27
2507,2011,15,"NE 41, DEN 23",NE,41,DEN,23
2508,2011,15,"PHI 45, NYJ 19",PHI,45,NYJ,19
2509,2011,15,"ARI 20, CLE 17",ARI,20,CLE,17
2510,2011,15,"SD 34, BAL 14",SD,34,BAL,14
2511,2011,15,"SF 20, PIT 3",SF,20,PIT,3
2512,2011,16,"IND 19, HOU 16",IND,19,HOU,16
2513,2011,16,"BUF 40, DEN 14",BUF,40,DEN,14
2514,2011,16,"CIN 23, ARI 16",CIN,23,ARI,16
2515,2011,16,"TEN 23, JAX 17",TEN,23,JAX,17
2516,2011,16,"OAK 16, KC 13",OAK,16,KC,13
2517,2011,16,"NE 27, MIA 24",NE,27,MIA,24
2518,2011,16,"NYG 29, NYJ 14",NYG,29,NYJ,14
2519,2011,16,"PIT 27, STL 0",PIT,27,STL,0
2520,2011,16,"MIN 33, WSH 26",MIN,33,WSH,26
2521,2011,16,"CAR 48, TB 16",CAR,48,TB,16
2522,2011,16,"BAL 20, CLE 14",BAL,20,CLE,14
2523,2011,16,"DET 38, SD 10",DET,38,SD,10
2524,2011,16,"PHI 20, DAL 7",PHI,20,DAL,7
2525,2011,16,"SF 19, SEA 17",SF,19,SEA,17
2526,2011,16,"GB 35, CHI 21",GB,35,CHI,21
2527,2011,16,"NO 45, ATL 16",NO,45,ATL,16
2528,2011,17,"GB 45, DET 41",GB,45,DET,41
2529,2011,17,"SF 34, STL 27",SF,34,STL,27
2530,2011,17,"MIA 19, NYJ 17",MIA,19,NYJ,17
2531,2011,17,"CHI 17, MIN 13",CHI,17,MIN,13
2532,2011,17,"NE 49, BUF 21",NE,49,BUF,21
2533,2011,17,"NO 45, CAR 17",NO,45,CAR,17
2534,2011,17,"PHI 34, WSH 10",PHI,34,WSH,10
2535,2011,17,"JAX 19, IND 13",JAX,19,IND,13
2536,2011,17,"TEN 23, HOU 22",TEN,23,HOU,22
2537,2011,17,"ATL 45, TB 24",ATL,45,TB,24
2538,2011,17,"BAL 24, CIN 16",BAL,24,CIN,16
2539,2011,17,"PIT 13, CLE 9",PIT,13,CLE,9
2540,2011,17,"KC 7, DEN 3",KC,7,DEN,3
2541,2011,17,"SD 38, OAK 26",SD,38,OAK,26
2542,2011,17,"ARI 23, SEA 20",ARI,23,SEA,20
2543,2011,17,"NYG 31, DAL 14",NYG,31,DAL,14
2544,2012,1,"DAL 24, NYG 17",DAL,24,NYG,17
2545,2012,1,"CHI 41, IND 21",CHI,41,IND,21
2546,2012,1,"PHI 17, CLE 16",PHI,17,CLE,16
2547,2012,1,"DET 27, STL 23",DET,27,STL,23
2548,2012,1,"NE 34, TEN 13",NE,34,TEN,13
2549,2012,1,"ATL 40, KC 24",ATL,40,KC,24
2550,2012,1,"MIN 26, JAX 23",MIN,26,JAX,23
2551,2012,1,"WSH 40, NO 32",WSH,40,NO,32
2552,2012,1,"NYJ 48, BUF 28",NYJ,48,BUF,28
2553,2012,1,"HOU 30, MIA 10",HOU,30,MIA,10
2554,2012,1,"SF 30, GB 22",SF,30,GB,22
2555,2012,1,"ARI 20, SEA 16",ARI,20,SEA,16
2556,2012,1,"TB 16, CAR 10",TB,16,CAR,10
2557,2012,1,"DEN 31, PIT 19",DEN,31,PIT,19
2558,2012,1,"BAL 44, CIN 13",BAL,44,CIN,13
2559,2012,1,"SD 22, OAK 14",SD,22,OAK,14
2560,2012,2,"GB 23, CHI 10",GB,23,CHI,10
2561,2012,2,"BUF 35, KC 17",BUF,35,KC,17
2562,2012,2,"CIN 34, CLE 27",CIN,34,CLE,27
2563,2012,2,"IND 23, MIN 20",IND,23,MIN,20
2564,2012,2,"MIA 35, OAK 13",MIA,35,OAK,13
2565,2012,2,"ARI 20, NE 18",ARI,20,NE,18
2566,2012,2,"NYG 41, TB 34",NYG,41,TB,34
2567,2012,2,"PHI 24, BAL 23",PHI,24,BAL,23
2568,2012,2,"CAR 35, NO 27",CAR,35,NO,27
2569,2012,2,"HOU 27, JAX 7",HOU,27,JAX,7
2570,2012,2,"STL 31, WSH 28",STL,31,WSH,28
2571,2012,2,"SEA 27, DAL 7",SEA,27,DAL,7
2572,2012,2,"PIT 27, NYJ 10",PIT,27,NYJ,10
2573,2012,2,"SD 38, TEN 10",SD,38,TEN,10
2574,2012,2,"SF 27, DET 19",SF,27,DET,19
2575,2012,2,"ATL 27, DEN 21",ATL,27,DEN,21
2576,2012,3,"NYG 36, CAR 7",NYG,36,CAR,7
2577,2012,3,"CHI 23, STL 6",CHI,23,STL,6
2578,2012,3,"BUF 24, CLE 14",BUF,24,CLE,14
2579,2012,3,"DAL 16, TB 10",DAL,16,TB,10
2580,2012,3,"TEN 44, DET 41",TEN,44,DET,41
2581,2012,3,"JAX 22, IND 17",JAX,22,IND,17
2582,2012,3,"NYJ 23, MIA 20",NYJ,23,MIA,20
2583,2012,3,"MIN 24, SF 13",MIN,24,SF,13
2584,2012,3,"KC 27, NO 24",KC,27,NO,24
2585,2012,3,"CIN 38, WSH 31",CIN,38,WSH,31
2586,2012,3,"ARI 27, PHI 6",ARI,27,PHI,6
2587,2012,3,"ATL 27, SD 3",ATL,27,SD,3
2588,2012,3,"HOU 31, DEN 25",HOU,31,DEN,25
2589,2012,3,"OAK 34, PIT 31",OAK,34,PIT,31
2590,2012,3,"BAL 31, NE 30",BAL,31,NE,30
2591,2012,3,"SEA 14, GB 12",SEA,14,GB,12
2592,2012,4,"BAL 23, CLE 16",BAL,23,CLE,16
2593,2012,4,"ATL 30, CAR 28",ATL,30,CAR,28
2594,2012,4,"NE 52, BUF 28",NE,52,BUF,28
2595,2012,4,"MIN 20, DET 13",MIN,20,DET,13
2596,2012,4,"SD 37, KC 20",SD,37,KC,20
2597,2012,4,"STL 19, SEA 13",STL,19,SEA,13
2598,2012,4,"SF 34, NYJ 0",SF,34,NYJ,0
2599,2012,4,"HOU 38, TEN 14",HOU,38,TEN,14
2600,2012,4,"DEN 37, OAK 6",DEN,37,OAK,6
2601,2012,4,"ARI 24, MIA 21",ARI,24,MIA,21
2602,2012,4,"CIN 27, JAX 10",CIN,27,JAX,10
2603,2012,4,"GB 28, NO 27",GB,28,NO,27
2604,2012,4,"WSH 24, TB 22",WSH,24,TB,22
2605,2012,4,"PHI 19, NYG 17",PHI,19,NYG,17
2606,2012,4,"CHI 34, DAL 18",CHI,34,DAL,18
2607,2012,5,"STL 17, ARI 3",STL,17,ARI,3
2608,2012,5,"MIA 17, CIN 13",MIA,17,CIN,13
2609,2012,5,"IND 30, GB 27",IND,30,GB,27
2610,2012,5,"BAL 9, KC 6",BAL,9,KC,6
2611,2012,5,"NYG 41, CLE 27",NYG,41,CLE,27
2612,2012,5,"PIT 16, PHI 14",PIT,16,PHI,14
2613,2012,5,"ATL 24, WSH 17",ATL,24,WSH,17
2614,2012,5,"SEA 16, CAR 12",SEA,16,CAR,12
2615,2012,5,"CHI 41, JAX 3",CHI,41,JAX,3
2616,2012,5,"MIN 30, TEN 7",MIN,30,TEN,7
2617,2012,5,"NE 31, DEN 21",NE,31,DEN,21
2618,2012,5,"SF 45, BUF 3",SF,45,BUF,3
2619,2012,5,"NO 31, SD 24",NO,31,SD,24
2620,2012,5,"HOU 23, NYJ 17",HOU,23,NYJ,17
2621,2012,6,"TEN 26, PIT 23",TEN,26,PIT,23
2622,2012,6,"ATL 23, OAK 20",ATL,23,OAK,20
2623,2012,6,"CLE 34, CIN 24",CLE,34,CIN,24
2624,2012,6,"MIA 17, STL 14",MIA,17,STL,14
2625,2012,6,"NYJ 35, IND 9",NYJ,35,IND,9
2626,2012,6,"DET 26, PHI 23",DET,26,PHI,23
2627,2012,6,"TB 38, KC 10",TB,38,KC,10
2628,2012,6,"BAL 31, DAL 29",BAL,31,DAL,29
2629,2012,6,"BUF 19, ARI 16",BUF,19,ARI,16
2630,2012,6,"SEA 24, NE 23",SEA,24,NE,23
2631,2012,6,"NYG 26, SF 3",NYG,26,SF,3
2632,2012,6,"WSH 38, MIN 26",WSH,38,MIN,26
2633,2012,6,"GB 42, HOU 24",GB,42,HOU,24
2634,2012,6,"DEN 35, SD 24",DEN,35,SD,24
2635,2012,7,"SF 13, SEA 6",SF,13,SEA,6
2636,2012,7,"TEN 35, BUF 34",TEN,35,BUF,34
2637,2012,7,"IND 17, CLE 13",IND,17,CLE,13
2638,2012,7,"GB 30, STL 20",GB,30,STL,20
2639,2012,7,"MIN 21, ARI 14",MIN,21,ARI,14
2640,2012,7,"NYG 27, WSH 23",NYG,27,WSH,23
2641,2012,7,"NO 35, TB 28",NO,35,TB,28
2642,2012,7,"DAL 19, CAR 14",DAL,19,CAR,14
2643,2012,7,"HOU 43, BAL 13",HOU,43,BAL,13
2644,2012,7,"OAK 26, JAX 23",OAK,26,JAX,23
2645,2012,7,"NE 29, NYJ 26",NE,29,NYJ,26
2646,2012,7,"PIT 24, CIN 17",PIT,24,CIN,17
2647,2012,7,"CHI 13, DET 7",CHI,13,DET,7
2648,2012,8,"TB 36, MIN 17",TB,36,MIN,17
2649,2012,8,"CHI 23, CAR 22",CHI,23,CAR,22
2650,2012,8,"CLE 7, SD 6",CLE,7,SD,6
2651,2012,8,"DET 28, SEA 24",DET,28,SEA,24
2652,2012,8,"GB 24, JAX 15",GB,24,JAX,15
2653,2012,8,"IND 19, TEN 13",IND,19,TEN,13
2654,2012,8,"NE 45, STL 7",NE,45,STL,7
2655,2012,8,"MIA 30, NYJ 9",MIA,30,NYJ,9
2656,2012,8,"ATL 30, PHI 17",ATL,30,PHI,17
2657,2012,8,"PIT 27, WSH 12",PIT,27,WSH,12
2658,2012,8,"OAK 26, KC 16",OAK,26,KC,16
2659,2012,8,"NYG 29, DAL 24",NYG,29,DAL,24
2660,2012,8,"DEN 34, NO 14",DEN,34,NO,14
2661,2012,8,"SF 24, ARI 3",SF,24,ARI,3
2662,2012,9,"SD 31, KC 13",SD,31,KC,13
2663,2012,9,"DEN 31, CIN 23",DEN,31,CIN,23
2664,2012,9,"BAL 25, CLE 15",BAL,25,CLE,15
2665,2012,9,"GB 31, ARI 17",GB,31,ARI,17
2666,2012,9,"CHI 51, TEN 20",CHI,51,TEN,20
2667,2012,9,"IND 23, MIA 20",IND,23,MIA,20
2668,2012,9,"CAR 21, WSH 13",CAR,21,WSH,13
2669,2012,9,"DET 31, JAX 14",DET,31,JAX,14
2670,2012,9,"HOU 21, BUF 9",HOU,21,BUF,9
2671,2012,9,"TB 42, OAK 32",TB,42,OAK,32
2672,2012,9,"SEA 30, MIN 20",SEA,30,MIN,20
2673,2012,9,"PIT 24, NYG 20",PIT,24,NYG,20
2674,2012,9,"ATL 19, DAL 13",ATL,19,DAL,13
2675,2012,9,"NO 28, PHI 13",NO,28,PHI,13
2676,2012,10,"IND 27, JAX 10",IND,27,JAX,10
2677,2012,10,"CIN 31, NYG 13",CIN,31,NYG,13
2678,2012,10,"TEN 37, MIA 3",TEN,37,MIA,3
2679,2012,10,"MIN 34, DET 24",MIN,34,DET,24
2680,2012,10,"NE 37, BUF 31",NE,37,BUF,31
2681,2012,10,"NO 31, ATL 27",NO,31,ATL,27
2682,2012,10,"TB 34, SD 24",TB,34,SD,24
2683,2012,10,"DEN 36, CAR 14",DEN,36,CAR,14
2684,2012,10,"BAL 55, OAK 20",BAL,55,OAK,20
2685,2012,10,"SEA 28, NYJ 7",SEA,28,NYJ,7
2686,2012,10,"DAL 38, PHI 23",DAL,38,PHI,23
2687,2012,10,"STL 24, SF 24",STL,24,SF,24
2688,2012,10,"HOU 13, CHI 6",HOU,13,CHI,6
2689,2012,10,"PIT 16, KC 13",PIT,16,KC,13
2690,2012,11,"BUF 19, MIA 14",BUF,19,MIA,14
2691,2012,11,"ATL 23, ARI 19",ATL,23,ARI,19
2692,2012,11,"DAL 23, CLE 20",DAL,23,CLE,20
2693,2012,11,"GB 24, DET 20",GB,24,DET,20
2694,2012,11,"CIN 28, KC 6",CIN,28,KC,6
2695,2012,11,"NYJ 27, STL 13",NYJ,27,STL,13
2696,2012,11,"WSH 31, PHI 6",WSH,31,PHI,6
2697,2012,11,"TB 27, CAR 21",TB,27,CAR,21
2698,2012,11,"HOU 43, JAX 37",HOU,43,JAX,37
2699,2012,11,"NO 38, OAK 17",NO,38,OAK,17
2700,2012,11,"DEN 30, SD 23",DEN,30,SD,23
2701,2012,11,"NE 59, IND 24",NE,59,IND,24
2702,2012,11,"BAL 13, PIT 10",BAL,13,PIT,10
2703,2012,11,"SF 32, CHI 7",SF,32,CHI,7
2704,2012,12,"HOU 34, DET 31",HOU,34,DET,31
2705,2012,12,"WSH 38, DAL 31",WSH,38,DAL,31
2706,2012,12,"NE 49, NYJ 19",NE,49,NYJ,19
2707,2012,12,"CHI 28, MIN 10",CHI,28,MIN,10
2708,2012,12,"CIN 34, OAK 10",CIN,34,OAK,10
2709,2012,12,"CLE 20, PIT 14",CLE,20,PIT,14
2710,2012,12,"IND 20, BUF 13",IND,20,BUF,13
2711,2012,12,"DEN 17, KC 9",DEN,17,KC,9
2712,2012,12,"MIA 24, SEA 21",MIA,24,SEA,21
2713,2012,12,"ATL 24, TB 23",ATL,24,TB,23
2714,2012,12,"JAX 24, TEN 19",JAX,24,TEN,19
2715,2012,12,"BAL 16, SD 13",BAL,16,SD,13
2716,2012,12,"SF 31, NO 21",SF,31,NO,21
2717,2012,12,"STL 31, ARI 17",STL,31,ARI,17
2718,2012,12,"NYG 38, GB 10",NYG,38,GB,10
2719,2012,12,"CAR 30, PHI 22",CAR,30,PHI,22
2720,2012,13,"ATL 23, NO 13",ATL,23,NO,13
2721,2012,13,"BUF 34, JAX 18",BUF,34,JAX,18
2722,2012,13,"SEA 23, CHI 17",SEA,23,CHI,17
2723,2012,13,"IND 35, DET 33",IND,35,DET,33
2724,2012,13,"GB 23, MIN 14",GB,23,MIN,14
2725,2012,13,"HOU 24, TEN 10",HOU,24,TEN,10
2726,2012,13,"KC 27, CAR 21",KC,27,CAR,21
2727,2012,13,"STL 16, SF 13",STL,16,SF,13
2728,2012,13,"NE 23, MIA 16",NE,23,MIA,16
2729,2012,13,"NYJ 7, ARI 6",NYJ,7,ARI,6
2730,2012,13,"DEN 31, TB 23",DEN,31,TB,23
2731,2012,13,"CLE 20, OAK 17",CLE,20,OAK,17
2732,2012,13,"CIN 20, SD 13",CIN,20,SD,13
2733,2012,13,"PIT 23, BAL 20",PIT,23,BAL,20
2734,2012,13,"DAL 38, PHI 33",DAL,38,PHI,33
2735,2012,13,"WSH 17, NYG 16",WSH,17,NYG,16
2736,2012,14,"DEN 26, OAK 13",DEN,26,OAK,13
2737,2012,14,"STL 15, BUF 12",STL,15,BUF,12
2738,2012,14,"DAL 20, CIN 19",DAL,20,CIN,19
2739,2012,14,"CLE 30, KC 7",CLE,30,KC,7
2740,2012,14,"IND 27, TEN 23",IND,27,TEN,23
2741,2012,14,"MIN 21, CHI 14",MIN,21,CHI,14
2742,2012,14,"SD 34, PIT 24",SD,34,PIT,24
2743,2012,14,"PHI 23, TB 21",PHI,23,TB,21
2744,2012,14,"WSH 31, BAL 28",WSH,31,BAL,28
2745,2012,14,"CAR 30, ATL 20",CAR,30,ATL,20
2746,2012,14,"NYJ 17, JAX 10",NYJ,17,JAX,10
2747,2012,14,"SF 27, MIA 13",SF,27,MIA,13
2748,2012,14,"NYG 52, NO 27",NYG,52,NO,27
2749,2012,14,"SEA 58, ARI 0",SEA,58,ARI,0
2750,2012,14,"GB 27, DET 20",GB,27,DET,20
2751,2012,14,"NE 42, HOU 14",NE,42,HOU,14
2752,2012,15,"CIN 34, PHI 13",CIN,34,PHI,13
2753,2012,15,"ATL 34, NYG 0",ATL,34,NYG,0
2754,2012,15,"GB 21, CHI 13",GB,21,CHI,13
2755,2012,15,"WSH 38, CLE 21",WSH,38,CLE,21
2756,2012,15,"MIN 36, STL 22",MIN,36,STL,22
2757,2012,15,"MIA 24, JAX 3",MIA,24,JAX,3
2758,2012,15,"NO 41, TB 0",NO,41,TB,0
2759,2012,15,"DEN 34, BAL 17",DEN,34,BAL,17
2760,2012,15,"HOU 29, IND 17",HOU,29,IND,17
2761,2012,15,"SEA 50, BUF 17",SEA,50,BUF,17
2762,2012,15,"ARI 38, DET 10",ARI,38,DET,10
2763,2012,15,"CAR 31, SD 7",CAR,31,SD,7
2764,2012,15,"DAL 27, PIT 24",DAL,27,PIT,24
2765,2012,15,"OAK 15, KC 0",OAK,15,KC,0
2766,2012,15,"SF 41, NE 34",SF,41,NE,34
2767,2012,15,"TEN 14, NYJ 10",TEN,14,NYJ,10
2768,2012,16,"ATL 31, DET 18",ATL,31,DET,18
2769,2012,16,"NO 34, DAL 31",NO,34,DAL,31
2770,2012,16,"GB 55, TEN 7",GB,55,TEN,7
2771,2012,16,"IND 20, KC 13",IND,20,KC,13
2772,2012,16,"MIA 24, BUF 10",MIA,24,BUF,10
2773,2012,16,"SD 27, NYJ 17",SD,27,NYJ,17
2774,2012,16,"WSH 27, PHI 20",WSH,27,PHI,20
2775,2012,16,"CIN 13, PIT 10",CIN,13,PIT,10
